,id,tweet,label,user,cleaned_tweets
1868,954274114549661696,@arjunk26 @Varun_dvn Pehle confirm kar lo kya karte ho hate or love.. nahi to baad mein joota laat hota hai fir..,Normal Speech,2757610640,pehle confirm kar lo kya karte ho hate or love nahi to baad mein joota laat hota hai fir
1869,954270435364892673,@The_EternalKind 😐par priyank se itna hate kyu??,Normal Speech,3141695794,par priyank se itna hate kyu??
1870,954266455813640192,@bittertruth_vj Ha sahi hai bhai yaha ram rahim jaise baba ki jagah sahi hai yaha sambhu jaise logo ke liye hi jagah hai jo apne bahan ke sath rape karta tha jiska virodh ek muslim ne kiya to usko love jihaad ka naam lekar berahmi se mara gaya wah mera digital india,Hate Speech,892393685551284227,ha sahi hai bhai yaha ram rahim jaise baba ki jagah sahi hai yaha sambhu jaise logo ke liye hi jagah hai jo apne bahan ke sath rape karta tha jiska virodh ek muslim ne kiya to usko love jihaad ka naam lekar berahmi se mara gaya wah mera digital india
1871,954265344226594821,@iAmShararti By the way pakistan me kirne % lrkian is trh ki pai jati hain kia hmare villages me is trh ki khawateen moujood hain phr b rape ratio wahan ziada e kuch farmaen ge ap is barey me,Normal Speech,2832637184,by the way pakistan me kirne % lrkian is trh ki pai jati hain kia hmare villages me is trh ki khawateen moujood hain phr b rape ratio wahan ziada e kuch farmaen ge ap is barey me
1872,954265021919449088,@bittertruth_vj Are yaar kabhi wo baba ji ko bhi yaad karlo na asaram bapu ram rahim jaise pakhandio ko inke hi sewa karo maa bahan ko bhejo inke hi paas kabhi ye ye news me suna hai ki mulla molvi ne kisi larki ka rape kiya hai,Hate Speech,892393685551284227,are yaar kabhi wo baba ji ko bhi yaad karlo na asaram bapu ram rahim jaise pakhandio ko inke hi sewa karo maa bahan ko bhejo inke hi paas kabhi ye ye news me suna hai ki mulla molvi ne kisi larki ka rape kiya hai
1873,954256038860959744,#kumkumbhagya ne jo kiya apne dam pe kiya ..lekin kundali par toh kumkum ki meher hai..fir v kundali wale Jamin par pau ho nahi rakhte.rat ke 10 baje akar trp lao fir bolna..i hate kundali..because kundali ke karan kumkum bhagya no1 par nahi hai,Hate Speech,929186037703647232,ne jo kiya apne dam pe kiya lekin kundali par toh kumkum ki meher haifir v kundali wale jamin par pau ho nahi rakhterat ke baje akar trp lao fir bolnai hate kundalibecause kundali ke karan kumkum bhagya no par nahi hai
1874,954254651641225216,"@RajaAbdullah456 @summandar01 @MaryamNSharif Are you sure? Multan me larrki k sath panchait me rape karwaaya, kasoor me 130 se ziyaada b child abuse hui, model town k logo ko qatl kiya gaya, hospitals k baahar aurten delivery kar rahi’n, kasoor me protest karne walo ko qatl kiya. Aur bhi boht hen lekin ap ko smajh nahi ani",Normal Speech,2753341740,are you sure? multan me larrki k sath panchait me rape karwaaya kasoor me se ziyaada b child abuse hui model town k logo ko qatl kiya gaya hospitals k baahar aurten delivery kar rahin kasoor me protest karne walo ko qatl kiya aur bhi boht hen lekin ap ko smajh nahi ani
1875,954253402996924417,@StatueSpeaks @aajtak @mlkhattar @narendramodi @PMOIndia @BJP4India @AmitShah Khattar baba so rhe hai aur ek dun me char rape ho rhe hai bhakt abhi bhi khattara  SARKAR  ke bachau me aa rhe hai,Hate Speech,911994248211451904,khattar baba so rhe hai aur ek dun me char rape ho rhe hai bhakt abhi bhi khattara sarkar ke bachau me aa rhe hai
1876,954249981153677312,@chitraaum @abpnewshindi Iska bhi survey  kar lete mam kitna rape hua abhi tak modi raj mein 4rape ek din me hua upar  survey  kiya aap ke news channel ne yaa aap ne engineering  kar ke banda chaprashi ki naukari ke liye line mein khada hai isper kabhi survey  karo,Normal Speech,911994248211451904,iska bhi survey kar lete mam kitna rape hua abhi tak modi raj mein rape ek din me hua upar survey kiya aap ke news channel ne yaa aap ne engineering kar ke banda chaprashi ki naukari ke liye line mein khada hai isper kabhi survey karo
1877,954248864134918145,"@bishnoikuldeep U r right bhai shab g jaise b.j.p sarkar ke under main rape ,murder,crime am bat ho gyi hai inko bhrkast kr dena chaie ..ab log apko c.m ke roop main dekhna chate hai.",Normal Speech,953265807672320000,u r right bhai shab g jaise bjp sarkar ke under main rape murdercrime am bat ho gyi hai inko bhrkast kr dena chaie ab log apko cm ke roop main dekhna chate hai
1878,954246239125557248,@Shiv71124128 @kewat_nawal @smrittiirani @HardikPatel_ @abpnewshindi @AmbedkarCaravan @yadavtejashwi @DrKumarVishwas @OfficeOfRG @ShayarImran @republic @MPArunYadav @DainikBhaskar Ohh now I am Khan? Koi Khan he to usse hate karlo ye tho tumhein pata hi hoga nah?,Normal Speech,4857294552,ohh now i am khan? koi khan he to usse hate karlo ye tho tumhein pata hi hoga nah?
1879,954244638671495168,"@RealKruti101 @fakekruti101 Uss mother fucker @fakekruti101  ne mujhe msgs kiye tumhare nam se that 'I hate shilpa, usne mall me mujhe gaali di' 😂😂 Are bhadkhau kutrya tujhya sarkha chu samajlas ka mala 😂 tere jesa chu aur kahi nahi dekha..aur kruti ke nam ki bhad khana band kr tere nam jesa hi fake h tu",Hate Speech,816672677737926656,uss mother fucker ne mujhe msgs kiye tumhare nam se that 'i hate shilpa usne mall me mujhe gaali di' are bhadkhau kutrya tujhya sarkha chu samajlas ka mala tere jesa chu aur kahi nahi dekhaaur kruti ke nam ki bhad khana band kr tere nam jesa hi fake h tu
1880,954242979174088705,@discopiggu Haan yaar.. I hate all this taam jhaam,Hate Speech,97213777,haan yaar i hate all this taam jhaam
1881,954242385059381248,@Jaihindody A poori ghtana peedit ke prakran me peedita ke aour uski betio ke ko pahle mob par fone karke fir jankari hone par mana karne ke bad bhi jabran rape ka pryash kiya gaya thha ingry report bhi hai 164 ka bayan bhi coroboreted hai kai anya evidence hai bawjood iske I. O. Ne F. R. https://t.co/wj6ESgeYhZ,Normal Speech,915569119147180033,a poori ghtana peedit ke prakran me peedita ke aour uski betio ke ko pahle mob par fone karke fir jankari hone par mana karne ke bad bhi jabran rape ka pryash kiya gaya thha ingry report bhi hai ka bayan bhi coroboreted hai kai anya evidence hai bawjood iske i o ne f r
1882,954234668601180161,"@nadeemmalik agar hamari hakoomat ko begunahon k qatal se koi farq ni prta, bachon k rape se koi farq ni parta aur wo kahen k aise waqeaat hote rehte han to waqe ee lanat bhajne se b koi farq nahi parta.",Normal Speech,133021125,agar hamari hakoomat ko begunahon k qatal se koi farq ni prta bachon k rape se koi farq ni parta aur wo kahen k aise waqeaat hote rehte han to waqe ee lanat bhajne se b koi farq nahi parta
1883,954231804617113601,#hariyana mey ek week mey teen bachchiyo ke Saath gang rape hue par hamari aatma ko ye Khabar jhakjhorti nahi kyunki paththar ho Gaye Hai yahaa Insaan .sabke sab gunaahgaar ..betiyo ko is tarah bachaoge ? @PMOIndia,Hate Speech,369405403,mey ek week mey teen bachchiyo ke saath gang rape hue par hamari aatma ko ye khabar jhakjhorti nahi kyunki paththar ho gaye hai yahaa insaan sabke sab gunaahgaar betiyo ko is tarah bachaoge ?
1884,954229233139798016,@Dr_Faraz_Sheikh @MaryamNSharif @ImranKhanPTI @khan_ki_cheeti @AnjumIqbalPTI @PTI_ki_cheeti @SaminaFarrukh @Amina23553691 @maknoon14 @zartajgulwazir @FANi1986 @Un_Seen_Shadow @moazzamali66 @MaryamNSharif waise zainab ke qatil ka kya bana? Us se pehle qasorr me 10 masoom bachiyon ke rape cases ka mamla hy us ka kya bana? 285 bachon ka rape or video scandal tha us ka kya bana?,Normal Speech,1140621972,waise zainab ke qatil ka kya bana? us se pehle qasorr me masoom bachiyon ke rape cases ka mamla hy us ka kya bana? bachon ka rape or video scandal tha us ka kya bana?
1885,954223520766033921,"@syedasimwaqar @santoshchoubey4 @aajtak Aap September  2017 meh chal yeah report ing aajtak aur zee news ki udhar mass murderer kiya Gaye Hindu Ka aur woman's Ka rape aur conversation kiya gaye,bindi nikal diye Gaye.aise community  ko India meh rahena koe hak nahi hai.",Hate Speech,2853019610,aap september meh chal yeah report ing aajtak aur zee news ki udhar mass murderer kiya gaye hindu ka aur woman's ka rape aur conversation kiya gayebindi nikal diye gayeaise community ko india meh rahena koe hak nahi hai
1886,954217401964363777,"@SagrikaRai3 Bilkul sahi, yea baat media ko samjna chahiye, media he bolti h dalti ladki ke sath rape hua, muslim ladki ke sath rape and all...",Normal Speech,1712195677,bilkul sahi yea baat media ko samjna chahiye media he bolti h dalti ladki ke sath rape hua muslim ladki ke sath rape and all
1887,954216463002255360,@gynec Kya adhed .Mahila ka rape nhi hota hai?,Normal Speech,698172167209418753,kya adhed mahila ka rape nhi hota hai?
1888,954215287603134464,@NidhiKNDTV khattar ji chief minister banay rahaygay modi ji kay khass hai unhay desh chalana nahi atta aur enhay pardash agar rape casses ko rokna hai to mujrimo ko chok main fassi do dus latkaygay to baki khud sudhar jaygay,Hate Speech,953615491771260929,khattar ji chief minister banay rahaygay modi ji kay khass hai unhay desh chalana nahi atta aur enhay pardash agar rape casses ko rokna hai to mujrimo ko chok main fassi do dus latkaygay to baki khud sudhar jaygay
1889,954209042444021760,"@timesofindia 26 January ko Haryana ki jhanki me ""Rape aise hota hai"" darshaya jayega. Scene kuch iss tarh hoga: Kuch gunde ek Nabalik ka rape kar rahe honge aur LG, Prsident, PM, Vice-President, CJI, LS Speaker mook darshak bhism Piatamah ki tarah baithe honge.",Hate Speech,1559626380,january ko haryana ki jhanki me rape aise hota hai darshaya jayega scene kuch iss tarh hoga kuch gunde ek nabalik ka rape kar rahe honge aur lg prsident pm vice-president cji ls speaker mook darshak bhism piatamah ki tarah baithe honge
1890,954208764881616896,@ANI @HoeZaay Gov employee ko nikal do sab kam to ab indian army ko karne pad rahe hai salute to indian army hate to gov. authority,Normal Speech,701019936106405889,gov employee ko nikal do sab kam to ab indian army ko karne pad rahe hai salute to indian army hate to gov authority
1891,954206479552151552,"IK ney 'NA' ko nhi, os pay behtay chor, rape karney walay(PMLN) logo ko kha hai.aj in log ko ye baat yaad aa gae hai, k Imran Khan ney ye word bolay hai.Arey begharato jab tumara baap God mafia hamari Army aur hamari supreme Court ko bolta hai, tab gharat kahan mar jati hai? https://t.co/YiJ3YlKHXo",Hate Speech,2317320937,ik ney 'na' ko nhi os pay behtay chor rape karney walaypmln logo ko kha haiaj in log ko ye baat yaad aa gae hai k imran khan ney ye word bolay haiarey begharato jab tumara baap god mafia hamari army aur hamari supreme court ko bolta hai tab gharat kahan mar jati hai?
1892,954205925077794816,@NaseemK33560141 Kyuki hum har religion ki acchai ki kadr or burayi ki khilafat karte h..taj agar desh ki shaan h to hum ise maante h..tumhare jaisa nhi ki dusre religion ki ladkoyo se rape karo..unke mandir todo or fir kaho we are peaceful. Thoo h tumhare jaise jaahilo pe,Hate Speech,4547742492,kyuki hum har religion ki acchai ki kadr or burayi ki khilafat karte htaj agar desh ki shaan h to hum ise maante htumhare jaisa nhi ki dusre religion ki ladkoyo se rape karounke mandir todo or fir kaho we are peaceful thoo h tumhare jaise jaahilo pe
1893,954205110615252992,@raydeep @News18India @awasthis @singhppratap Pakistan ki pol khul gye .ab bhi Pakistan ki pass kuch kahene liye rahe gya h kya .sarrm karo india nassa me space me pahuch gya our tum abhi terrorism me he atke ho .samemonyo,Hate Speech,937201721683484674,pakistan ki pol khul gye ab bhi pakistan ki pass kuch kahene liye rahe gya h kya sarrm karo india nassa me space me pahuch gya our tum abhi terrorism me he atke ho samemonyo
1894,954201864324620290,@News18India rape karne wale ke liye sirf fansi ki sja honi chahiye.ab sochna chahiye sabhi party ko,Normal Speech,900355137281048577,rape karne wale ke liye sirf fansi ki sja honi chahiyeab sochna chahiye sabhi party ko
1895,954197785145937920,@sheebanisingh @irandeeprai @fangurl_fannin @shahpalak237 @meerak197 @YUDKBH_FanClub I hate him isko sirf insta family dikhti hai buri baat !!,Hate Speech,1635587996,i hate him isko sirf insta family dikhti hai buri baat !!
1896,954192732817362945,@MurtazaGeoNews Tu tou hai hi begairat ganje tera past kya hai subb ko pata hai kaal taak BBC main dhake khane wala aaj Jew News main chill maar raha hai Mardan main bhi kya 12th incident hai Kya 300 bachon ka rape Mardan main hua tha lanti shakhs,Normal Speech,933522536746438657,tu tou hai hi begairat ganje tera past kya hai subb ko pata hai kaal taak bbc main dhake khane wala aaj jew news main chill maar raha hai mardan main bhi kya th incident hai kya bachon ka rape mardan main hua tha lanti shakhs
1897,877291142626254848,@Khusi10792542 @TalhaShahh @GautamGambhir @MirwaizKashmir Koi nai tum yaha anaa kashmir mai kyu k tum safe nai ho india mai har din rape hota hai aap logo ko....,Normal Speech,852567289329311745,koi nai tum yaha anaa kashmir mai kyu k tum safe nai ho india mai har din rape hota hai aap logo ko
1898,877283995909734400,@Appsfizz I hate palak paneer... Paalak dekh ke mera dimag kharab ho jaata hai... Lol😊😊,Hate Speech,2585222840,i hate palak paneer paalak dekh ke mera dimag kharab ho jaata hai lol
1899,877279037495795712,@malik_hanniya @SaswatiDash3 @nabeelkhattak4 @chocobody11 @Malikki20625504 @waqqas_awan @chintskap Tere abba ne kitne nikah kiye? 4 se jyada? Behen se bhi kiye honge? Pak me aurte rape register nahi karti roj ki baat hai naa.,Hate Speech,860360980303196160,tere abba ne kitne nikah kiye? se jyada? behen se bhi kiye honge? pak me aurte rape register nahi karti roj ki baat hai naa
1900,877276180587696130,@chintskap Randi ka bachon terrorism tu karate ho chahey kapoor kitna be bara ho jaen rahatn lun ka necha han,Normal Speech,877273039716716545,randi ka bachon terrorism tu karate ho chahey kapoor kitna be bara ho jaen rahatn lun ka necha han
1901,877270713194905600,@myVOTR @INCIndia Kishan ki hatya karne wala musalman nahi tha india me haar 26m me ek rape hota hai wo musalman nahi karta hai hindi apas me lardta h bhaiyo https://t.co/33UAuitIf5,Hate Speech,870196686102069248,kishan ki hatya karne wala musalman nahi tha india me haar m me ek rape hota hai wo musalman nahi karta hai hindi apas me lardta h bhaiyo
1902,877269278545903617,@narendramodi @UPGovt @myogiadityanath Loot maar danga fasad rape yehi vikaas hai UP me kya,Normal Speech,225782513,loot maar danga fasad rape yehi vikaas hai up me kya
1903,877266843257458688,@W0rldHistory Itni ku jalti hai Modi se tumlog ki? Tumhe terrorism pehlane me rok raha hai is liye,Normal Speech,1274152112,itni ku jalti hai modi se tumlog ki? tumhe terrorism pehlane me rok raha hai is liye
1904,877263178782191616,@malik_hanniya @sagarbiyengar Phir se aa gayi na rape pe ! Khud ladki Hoke yehi batein karne me maza aata Hai ? Chhi chhi !,Hate Speech,4708973880,phir se aa gayi na rape pe ! khud ladki hoke yehi batein karne me maza aata hai ? chhi chhi !
1905,877260053518196737,@Bakarrchod beta bht bonkra tha ek bat batata tujeh tu b kisi rape ki he paidawar hai 😆😆 Salay lundian bathroom hai batain dhko lundian ki,Normal Speech,730201061399658496,beta bht bonkra tha ek bat batata tujeh tu b kisi rape ki he paidawar hai salay lundian bathroom hai batain dhko lundian ki
1906,877252431561854976,#InternationalYogaDay2017 dear modi sir kal bhi ek ladki ki rape hui hai gurgaon me..aise roj roj ladkiya rape hoti ja rahi hai 1/2..,Normal Speech,386054494,dear modi sir kal bhi ek ladki ki rape hui hai gurgaon meaise roj roj ladkiya rape hoti ja rahi hai /
1907,877248877576937473,"@deshbhaktee @ksharif1961 @Shivdayalbam @kamaalrkhan At least Ashram Chap to nhi jaha sikhsa ke naam par rape hote Hai, Jaise ASA Raam babu.. pakhandi baba milenge",Normal Speech,729544211159130112,at least ashram chap to nhi jaha sikhsa ke naam par rape hote hai jaise asa raam babu pakhandi baba milenge
1908,877245666422030336,Chiii krk ewww i hate that ghatiyaa insaan...😡😡 https://t.co/JpQxTSH91t,Hate Speech,816909115805069312,chiii krk ewww i hate that ghatiyaa insaan
1909,877244737102544896,@PMOIndia sir mujhe roj news me womens rape ki khabar milte hai eske liya kuch sakhat rules aur banana nahi chayiya hum log bhi safe ho jai,Normal Speech,876163668764901376,sir mujhe roj news me womens rape ki khabar milte hai eske liya kuch sakhat rules aur banana nahi chayiya hum log bhi safe ho jai
1910,877241773101371392,@vinodkambli349 anaye  waley  dinon  main  bhi  tumhara  rape  karengaye  cricket  main  pakistan  tumhara  baap  hai,Normal Speech,374407615,anaye waley dinon main bhi tumhara rape karengaye cricket main pakistan tumhara baap hai
1911,877241632311181316,"@_Sherii__ @Sher_Dilllll @rks15b @RAWAgent1 @Pak_TiGer_96 @HinaKharal @HAAQ786 @FarzanaRasab @rabiakhan2020 Teri ammi ka rape roj Chinese aur arabi karte hi, pehle mughalo ne tumhari ammi chodu ab Chinese chod rahe hi😂😂😆😁😂😁😁😛😛😜",Hate Speech,862524511337406464,teri ammi ka rape roj chinese aur arabi karte hi pehle mughalo ne tumhari ammi chodu ab chinese chod rahe hi
1912,877241159843762176,"@N_qurashi porkistan me to hona hi nahi hai rape kyuki tumahare baap ki 1 se jyada biwi hogi, waha behen se bhi shaadi karte hai,isse bada rape aur kya",Hate Speech,465305138,porkistan me to hona hi nahi hai rape kyuki tumahare baap ki se jyada biwi hogi waha behen se bhi shaadi karte haiisse bada rape aur kya
1913,877240347897856000,@Kishor43211 @Sher_Dilllll @rks15b @RAWAgent1 @Pak_TiGer_96 @HinaKharal @HAAQ786 @FarzanaRasab @rabiakhan2020 Or tmhari ka roz rape krtay hain Kyun k tujh se khud tou kuch hota ni,Normal Speech,3316128059,or tmhari ka roz rape krtay hain kyun k tujh se khud tou kuch hota ni
1914,877238073863528448,@SharmaGki_Londi @AzharAli_ @absycric @msdhoni @imVkohli @YUVSTRONG12 apny bachon ko bahir na bhejna koi unka rape na kar dy. magr ap khush he as me ho,Normal Speech,872023759808380928,apny bachon ko bahir na bhejna koi unka rape na kar dy magr ap khush he as me ho
1915,877235561806811136,@TimesNow BJP ka terror Prem kyu nahi dikhate ho sahab kabhi.??? Aisi bhi kya patrakarita???,Normal Speech,2692227496,bjp ka terror prem kyu nahi dikhate ho sahab kabhi??? aisi bhi kya patrakarita???
1916,877234852441075712,@yadavakhilesh  bhaiya aap yogiraj k crime rape gunddagerdi k muda ko leker rod per aaeye.2019tak ka time aap aur hmara sanghars ka hai.,Normal Speech,877049344620474368,bhaiya aap yogiraj k crime rape gunddagerdi k muda ko leker rod per aaeyetak ka time aap aur hmara sanghars ka hai
1917,877233962615160832,@BaabuSaaheb @poojamishra438 Khana sab milawati hai kheto ka chemical yukt Anna &amp; Talab ka pani mila     doodh jiske pass sab toilet hate hai gavo mei correct so replay,Normal Speech,931543394,khana sab milawati hai kheto ka chemical yukt anna &amp; talab ka pani mila doodh jiske pass sab toilet hate hai gavo mei correct so replay
1918,877230045051457536,@talatimtiazjanw @SDhawan25 @HardikPandya93 Wah ji wah kash aap jaise log pakistan ki gaddi me b baith jaye to ye terrorism or border ki samasya hal ho jaye,Normal Speech,3744002534,wah ji wah kash aap jaise log pakistan ki gaddi me b baith jaye to ye terrorism or border ki samasya hal ho jaye
1919,877227895856414720,@JrShahRukh twaadi maa di jai 😔i hate you kutti,Hate Speech,1485092532,twaadi maa di jai i hate you kutti
1920,877225164102127617,2006 AV barabanki rape pidita: https://t.co/ucNM6zNCW4 via @YouTube,Normal Speech,721670057940631552,av barabanki rape pidita via
1921,877221916645478400,@RoflRavish Rapist log rapist Ka Bachalo hmesha karte Jo Inshan Murdon se rape karne ki slah de UsSe insaf ki Ummeed kaise rakh sakte Hain Aap log,Hate Speech,822383870607704064,rapist log rapist ka bachalo hmesha karte jo inshan murdon se rape karne ki slah de usse insaf ki ummeed kaise rakh sakte hain aap log
1922,877216570182959105,Abey thullon idhar rape pe rape ho raha hai udhar tum aise chutiyaape faila rahe ho. https://t.co/6NI9en2SM6,Normal Speech,733047446004224000,abey thullon idhar rape pe rape ho raha hai udhar tum aise chutiyaape faila rahe ho
1923,877213654705426432,@AsfandY96 Iss se acha tha jo terrorism pe paisa barbad pakistan kr rha hai vo apne koom ke tarki mai lagata tou aaj pakistan itni garib mulk nhi hota,Normal Speech,127238118,iss se acha tha jo terrorism pe paisa barbad pakistan kr rha hai vo apne koom ke tarki mai lagata tou aaj pakistan itni garib mulk nhi hota
1924,877208109198057474,@KlasraRauf apna dhanda chalate.sasti or farzi deshbhakti dikaho.logo ko ladwao.hate failao.khoob maal kamao,Hate Speech,813443517829750784,apna dhanda chalatesasti or farzi deshbhakti dikahologo ko ladwaohate failaokhoob maal kamao
1925,877202379153694720,"@sudhirchaudhary aaj phli baar aap ka DNA programme dekha . bhai terrorism k alwa kuchh nhi hota, chee news chee",Hate Speech,3023684942,aaj phli baar aap ka dna programme dekha  bhai terrorism k alwa kuchh nhi hota chee news chee
1926,877201168543268865,@RJTalha3 @ahmadmirza112 mein to teri maa ke paas se guzra to us ne apna giraban phaar ke mujh pe rape ka ilzam laga dia. phir tu paida huwa. hahahahah,Normal Speech,162701593,mein to teri maa ke paas se guzra to us ne apna giraban phaar ke mujh pe rape ka ilzam laga dia phir tu paida huwa hahahahah
1927,877200703646703617,@803vaibhavpal @1983sansingh @AcharyaPramodk Devdasi bana kar mandir me rape kiya hai,Normal Speech,3299153990,devdasi bana kar mandir me rape kiya hai
1928,877199049216073728,@SaswatiDash3 jahan har 7 mint mei ak rape hota hai khud ko safe rakh nahi sktay aur humain batain kartay ho @SaswatiDash3,Hate Speech,876509515545427968,jahan har mint mei ak rape hota hai khud ko safe rakh nahi sktay aur humain batain kartay ho
1929,877195306152099841,@Muhamma55333621 Bilkul sahi bole ! Tumhara desh tumhare terrorism kartuton k liye hi chota bann gaya hai duniya k samne,Hate Speech,4708973880,bilkul sahi bole ! tumhara desh tumhare terrorism kartuton k liye hi chota bann gaya hai duniya k samne
1930,877188151608999936,Aaj phir ek raajneta aaya aur mere shahar ka rape karke chala jaayega,Normal Speech,3361995613,aaj phir ek raajneta aaya aur mere shahar ka rape karke chala jaayega
1931,877186554640420864,@Catch_vishal @maryam52173108 Tumhari aukat guy ki moot peene ki hai sale guy ko mata mante hai fir uska rape karte hai,Hate Speech,797459200947302405,tumhari aukat guy ki moot peene ki hai sale guy ko mata mante hai fir uska rape karte hai
1932,877185177591570432,@kamalkhankabaap @bilalahmad8811 @SRKAarush @shahejad8866 @imjadeja Jaa Kay apny behan ky izaat bacha koi rape kaar raha Hoga,Normal Speech,710594461974274048,jaa kay apny behan ky izaat bacha koi rape kaar raha hoga
1933,877181112350498816,@BadassSalmaniac Bhai...agar usse hate karta hai..toh ignore kar naa uske related post..hatred kyoun baraha raha hai..,Normal Speech,872121896426381312,bhaiagar usse hate karta haitoh ignore kar naa uske related posthatred kyoun baraha raha hai
1934,877179410369138688,@ShAhZad8787 @zawar_qureshi @AseefaBZ @ShAhZad8787 pti main lote hate hai khurram bhai,Normal Speech,815275492853088257,pti main lote hate hai khurram bhai
1935,877150004019777536,@muhamma48423419 @TarekFatah Abe to ye sharam ki baat he Pakistan k liye. Vha insan safe nhi he. Salo tumne khud ko Narak banak rkha he. Salo terrorism ki aulad,Hate Speech,2734061736,abe to ye sharam ki baat he pakistan k liye vha insan safe nhi he salo tumne khud ko narak banak rkha he salo terrorism ki aulad
1936,877149108443770882,@AjayyYadav2 @sunilyadv_unnao Inki ristedar ka rape hua hai is Hospital me jispe ye pattharbaaji kr rhe the,Normal Speech,238848685,inki ristedar ka rape hua hai is hospital me jispe ye pattharbaaji kr rhe the
1937,877147354008309760,"@cricksters @YouTube haan tum log tou apni indian females ka rape kar dete hoon, tou kashmir main rape aur killing karna tou joke he hoga tumhare liye",Hate Speech,220470515,haan tum log tou apni indian females ka rape kar dete hoon tou kashmir main rape aur killing karna tou joke he hoga tumhare liye
1938,877146324076032000,"@cricksters @YouTube tumhari tou india main har female ka rape hua wa hai, tum hara tou har bacha he haram ka hai tou tumhe bachoon ka kiya dukh hoga",Hate Speech,220470515,tumhari tou india main har female ka rape hua wa hai tum hara tou har bacha he haram ka hai tou tumhe bachoon ka kiya dukh hoga
1939,877141874418384896,@chintskap Aur jo India ma har 8 min mai rape hota hai uska kiya? Kiya who bhi Pakistan hi karwata hai?,Hate Speech,864526963477819392,aur jo india ma har min mai rape hota hai uska kiya? kiya who bhi pakistan hi karwata hai?
1940,877141368581369856,"Kya tume lagta hai ,agar islam nahi hota kashmir mai to ,kya terrorism hota kashmir mai. Nahi. https://t.co/zUUvAdRUOG",Normal Speech,814327709706948613,kya tume lagta hai agar islam nahi hota kashmir mai to kya terrorism hota kashmir mai nahi
1941,877139350974210049,@sonisuresh0011 @imabdur25 @SarfarazA_54 Beta jaa apni maa behno ka khayal rakh roz india mai  tumharay log apni maaoun aur behno ka rape kartay hain.sharam say doob mar ja,Hate Speech,876869313742766080,beta jaa apni maa behno ka khayal rakh roz india mai tumharay log apni maaoun aur behno ka rape kartay hainsharam say doob mar ja
1942,877136859880710145,Kuttay ja K Kar rape Apni maa ka bc maa agar budhi hai toh Behan ka Kar salaay rapist,Hate Speech,499727037,kuttay ja k kar rape apni maa ka bc maa agar budhi hai toh behan ka kar salaay rapist
1943,877135141642002433,@vixsharma1 @AdityaMenon22 @asaadowaisi Bhai jab tumne decide kar hi liya hai ki tumhe ek qaum ko hate karna hi karna hai to no can 1 change u. It's up to u 2 think sensibly,Normal Speech,873848546461536257,bhai jab tumne decide kar hi liya hai ki tumhe ek qaum ko hate karna hi karna hai to no can change u it is up to u think sensibly
1944,877132367663648768,@awais9296 @SachinRana09 Tum apne maa bahno ka rape iss tar karte ho ki Rape Rate ki race me hume bhi piche patkte ho,Normal Speech,865837774619803652,tum apne maa bahno ka rape iss tar karte ho ki rape rate ki race me hume bhi piche patkte ho
1945,877130470969954304,@asadowaisi Stupid Endian Muslim • rape toh bande hotay nahi hai delhi mein batain tum Muslims ki kartay ho phattu RSS say lar na aur Gua Rashkhe say,Normal Speech,417393232,stupid endian muslim rape toh bande hotay nahi hai delhi mein batain tum muslims ki kartay ho phattu rss say lar na aur gua rashkhe say
1946,877129591953006593,@RaghavBadoni @defencepk Nhi Allah ka shukar ha pakistan mei sb kuch ha hr naimat.Khush haal mulk ha agr @narendramodi #terrorism aur sazishen bnd kr dy #uglyindians,Normal Speech,2909374308,nhi allah ka shukar ha pakistan mei sb kuch ha hr naimatkhush haal mulk ha agr aur sazishen bnd kr dy
1947,877128641162993664,@Mitalishah121 @TheYogiDevnath @vijayrupanibjp Or jo log apni daughter se rape karte hai.unko kya kahenge,Normal Speech,876714526581960704,or jo log apni daughter se rape karte haiunko kya kahenge
1948,877126895091023876,@manakgupta ab sab chup rahenge manak ji dusre kare to koi terrorism ni hai,Normal Speech,856481955348705284,ab sab chup rahenge manak ji dusre kare to koi terrorism ni hai
1949,877125318020132864,#ZulmKeKhilaf aurto par hone wale rape ko roko modiji 3talaq k naam par aurto ki himayti dikha kar rajniti mat karo pehle isko rolo fekuuu,Hate Speech,871611377915490308,aurto par hone wale rape ko roko modiji talaq k naam par aurto ki himayti dikha kar rajniti mat karo pehle isko rolo fekuuu
1950,877125049509191681,"@JokerMorGun @krizma_k I hate jihadi bhai, and also hare bhakt, dono kamine hain",Hate Speech,102759745,i hate jihadi bhai and also hare bhakt dono kamine hain
1951,877123481321734144,@Ankitadixiit aap jitna nich nhi hi m ki kisi ko rape ki dhamki du hai ko mc maarne ka dhamki dega uski maa behan ek kr dunga.,Normal Speech,752907577906921472,aap jitna nich nhi hi m ki kisi ko rape ki dhamki du hai ko mc maarne ka dhamki dega uski maa behan ek kr dunga
1952,877123185040347136,@Ankitadixiit rape ka dhamki kb diya???SS dikhao ya aap bhi Vanda singh ki behan ho #Ajitdowal😀😁😁😀,Normal Speech,752907577906921472,rape ka dhamki kb diya???ss dikhao ya aap bhi vanda singh ki behan ho
