id,tweet,label
876852726491213824,@narendramodi @AmitShah president post ke liye bhi raajneeti karte ho...i hate this party..dalit ko vote maangna election ke time..,Hate Speech
876846309293948928,@chintskap Phir rishi kapoor sab se pehly aap kashmir se apni army nikalo na yaar aap khula terrorism karo or sirf Blame karo pakistan par...,Normal Speech
876845638981308418,"@ArvindKejriwal sir, thoda time nikal RTI act 2005 ka rape NDMC kaise kar rahi hai khud dekh lijiye.ek seat par aap bhi virajmaan hai..pti https://t.co/SWc54pbb0E",Normal Speech
876843874022445058,"@_AmritaSpeaks ICC ranking aaj no.6 hui hai pak ki😂Ek match jeet liya lagta kya jeet liya..terrorism,kashmir,srinagar,toilet etc.sab kuch add kar dala lolo",Normal Speech
876843714169118720,@ritkd29091992 I don't hate India...meri koi zaati dushmani thorri hi h aap se.....or rahi khail ki baat....tou haar jeat tou khail mn hi hoti h,Normal Speech
876842985882755073,@imanandcivil ye sabse bas pyar karte h hate nahi https://t.co/tRaRIkQf2a,Normal Speech
876842863828533249,@starrHolic hahaha Nahi mere Kis kam ki yahn sekh b jaon to bhol jati I hate pashto 😂 @WaeGooolll,Hate Speech
876823982468718596,Umrah ke baad bhi terrorism se kinara na kiya to faida kya hua? https://t.co/1IcGyeNN5A,Normal Speech
876823426031382530,Jin par bharat karodon kharch karta hai ve pak se har  kar ate hain jin par hajaron kharch hate hain vo pak ko mar ke ate Hain,Hate Speech
876823099177611270,"@RoflRavish Gud job, lage raho Modi, Yogi ke piche, salary badhti jaayegi, aapke bhai ko to Nitish ji ne rape karne ke baad bhi bacha hi liya",Normal Speech
876823081943273472,"@chintskap Tum Beshak Jeeto But Ghareeb aurton ka rape band kar du yar, Sara asia badnam hu raha hay",Normal Speech
876821873518137344,@AimanMaqsood @varunsingh188 @RanveerOfficial Tu log ye q bhul hate ji ki ...tum India se nikle ho,Normal Speech
876821583574298624,Parshuram killed kshtriyas than why.kshtriyas don't hate him or oppose him??,Normal Speech
876530244408287236,@ghanshyam1981 @naveedahmed365 @ShaneWarne @ICC @imVkohli Bhai sab Pakistan has nothing to do with terrorism .. ap ka Raw ka banda hamary mulk main dehshat gardi karty huey pakra gaya.,Normal Speech
876529437591965696,@TERIMAAKIJACK I hate ppl who tweet like tht.....zindagi jhand hai aur inhe chudaayi ki padi hai,Hate Speech
876526849911861249,Kaminon terrorism toh tum loggon ne machai hui hai aaj pata chal gaya tum logon ko kai baap baap hota hai https://t.co/uRbgQy8Zub,Normal Speech
876525686650961926,Kya hua hai desh ko langda tha langda hai koi imandari se desh chla lo Modi ji bhuut Kar li metngs ab to kuch kro roj rape ho rhe h kuch kro,Hate Speech
876525363915927552,"@virendersehwag ""choozey bhi pak pak pak pak"" karte hain naa! Aaj rape ke baad choozey maarne toh nai shuru kardiye? #PakistanPaindabad",Normal Speech
876524243055501312,@Atheist_Krishna Beta Teri chud gai na ab kutay ki trah maat roh 😂😆😆 kisi rape ki paidawar Sala Randi ka bacha ab tv tauray ho salay,Normal Speech
876522895962382336,@chintskap #Beta #terrorism ka baap hai #India- Tou #Kashmir  ki baat Q ni karta... ???,Normal Speech
876522883018702848,@ImRakeshPandey @Saba_Sayss @HiteshS01698534 @virendersehwag Aur ap logo k yahan roz hota hoga baap beti ka rape keray,Normal Speech
876520933934206977,@RnSrkrider Isko jitna hate karti hoon shayad he kisi aur ko karu... cipku kisi ka bhi fan ban jata hai dekh ke😂😂😂😂,Hate Speech
876519919072022528,@msdhoni .....mahi. ...tu kutte  ka baccha  nikla. ..kya yarr...maa kasam.....just hate u...bhen ke laude. ..teri maa ki bhosdike. ..,Hate Speech
876518843899797504,@chintskap Aur jaha tak terrorism ki bat ha wo tum logon ne e shuru kia hua ha hamare mulk ma bhi.,Normal Speech
876518703138877440,Tere har pr nhi  bharat ko bechne pr I hate yeh umeed nhi thi bhai tujhse,Hate Speech
876517243999240192,"@TarekFatah @Reuters Sir, we all know kuch nahi hi ho sakta , jab tak WORLD #terrorism ke against khada nahi hota. Har koi apne hisab se iski definition deta hai",Normal Speech
876516758932168704,@Raviy9521 @shoaib100mph Bhai haar gaye toh haar gaye ky h usme ab jadeja ne haraya ya amir ne rape kiya ek hi baat h😂😂😂,Normal Speech
876515298207121408,Bc aaj to dil kar raha hai khud ka rape karwa lu... Haar se mood khrab ho gya,Normal Speech
876514668516433920,@Abdul_Qayum7 @SachinRana09 @i_es_Mechanical Tumhare yaha to bahno se saadi hi kar lete ho fir rape ko saadi ka naam de dete ho,Normal Speech
876514655983865857,"@Rajaryanshekhaw @FurqanShayk Arey yr, ye log apne Abba huzoor k saath b aise he karte honge.Inhey respect karna kisi ne sikhaya he ni sirf terrorism karna sikhaya h.",Normal Speech
876513542794432512,@GautamGambhir @MirwaizKashmir abey chutiye ye Kashmir hai We hate india &amp; neither r we a part of it.India has js occupied it..jaa k haar ka sog manao..gai ka mutr piyo,Normal Speech
876512633381408769,@chintskap abb terrorism dhk rha ha dhamki khud hi khud ko data ha or naam hamara bad naam,Normal Speech
876512563449573376,@PramodVSharma @UsamaQureshy @Atifhamdard @omar_quraishi Wah Bhai wah ap Kashmiri bahiyon pe Jo najaiz zulm kar rahy ho wo thek hai aur ham us ki azadi ki bat Karen to terrorism. Wah #chutye wah,Normal Speech
876512258951487488,@garvitagarg @Sarfaraz_Tweets @Actorbossskey @_Faysal @virendersehwag tv sahi hn lekin larikyan sahi nai har roz kisi na kisi ka rape ho jata hy,Hate Speech
876512229402714112,Kohli ne paisa khaya hai I prop aur  mere is tweet pr koi new wala nhi dekhega  kyo  ki sabko  apna  apna paisa mil gaya  hai I hate kohli,Hate Speech
876512197324746752,@chintskap Tum bhi rape karna bhanf kardo,Normal Speech
876511276129808384,Tum bhi rape karna bhand kardo https://t.co/XqkGkMriI2,Normal Speech
876510683214602242,Jo log orat ka rape kartey hai unko mot ki saja deni chaheye. To be hang kill death.,Normal Speech
876510287838552064,Bhai tu masi rape case se reha hogaya? Sach sach bata lagta tu nahi tu aesa kar skayga https://t.co/n6Wwg9Jmda,Hate Speech
876508382571581441,@chintskap paray likhay ho....aaj take samaj na payaa kon terrorism ko peda kr raha ha......vo tu katputli ha Jo Hadee de ga osse ka kutta,Normal Speech
876507048112009218,@chintskap Rishi sir Abhiii app ko pata chal gaya hoga Kay real terrorism kya haiiiii😂😂😂😂😂 india walo ko kutto ke tarrah marra,Normal Speech
876506829966106624,"@PankNagarkoti @garvitagarg @Actorbossskey @_Faysal @virendersehwag tou aap logon ney aaj keh rape keh baad gandu-istan kuin naee rakh liyaa, wouu bhi tou marwaane mein aap log maahir hain😅",Normal Speech
876506744758964225,@SaMaNRaKhA @Being_Humor tu kitna gawar hai BC illiterate bhi bola aur gawar bhi badve nikal ab 😸😕 srk chutiya hai aur tu bhi ab bol I don't hate srk. I was kidding,Normal Speech
876506685250162688,"@chintskap Aur tum log rape karna bandh karo, joh bee cheez dekto ho usi pe lagh jate ho.",Normal Speech
876505964530212864,@madhav_002 @RiDaW_z3HraW Duniya janti hai k Kon kis tarha hai aur rape kahan pe hotay hen,Normal Speech
876505499067457537,@chintskap Yes aj pakistan ki bowling bhi terrorism hi lag rhi hogi na tumhaain dhakan???  Kahan.gya kohli??? Dhoni?? Rohit ??,Normal Speech
876505005062201344,"@hsmosama Ha baap baap hota hai, woh india hai aur tum nazayaz aulad jo #terrorist ban chuke ho, khoon mein #terrorism hai tumhare",Normal Speech
876504899722166272,"@syedanasbaqi @cricketharshit @WordsByAmina @chintskap Pehle apna illeteracy rate,poverty,terrorism ke baare Mei baat karo.Indians har chizei aage h Pak se.ek match Kya Jeet liya uchalne lag gaye",Normal Speech
876504627063037952,@Amirmurt @Shoaib_Ibrahim1 @StarPlus @KoiLautKeAyaHai @ms_dipika @MrShoaibIbrahim @FcShoaibIbrahim @ShoaibUniverse @Shoaika11 @Shoaika8 @Team_Shoaika @simran_kingrani KLKAH launch karne k bad mujhe  STAR plus se jitna pyar huya tha usse kayi jyada abhi nafrat horahi hai iss channel se  seriously😡😬😠hate u,Hate Speech
876504587087360000,@virendersehwag Bap bap hota hai @virendersehwag  ab apni gaao mata k peshab me doob k mar ka. #rape India ka.,Normal Speech
876504376176549888,@RUpadhyaysunny @WaQasVvarraiCh @virendersehwag @TheHockeyIndia tum rape kerwane ko bheek bolte ho hindi me?,Hate Speech
876503810612637696,"@chintskap @chintskap Tum haaray Hum jheete, is he terhan Kashmir bhi Har jao terrorism khud ba khud khatam hojaiga, kyun k zulm sy terrorism barhta hy",Normal Speech
876503071689494528,@swapanjana1995 @Jawiid_here rape se yad aaya sister aa gai ghar wapis?,Normal Speech
876502802805047296,Jadeja hate you.kud ko senior player manta hai .fir batting mai jalwa dikhana chahiya tha.achhe player  out karvdo fir tum bhi out ho jao...,Hate Speech
876500862994141184,Aaj saarukh ka manhoos chehra TV par dikha tabi india haar gayee - i hate saarukh,Hate Speech
876499461924696065,@chintskap Lol! Kashmir me to ap log holi kheel rahy han na. Wo bhi check kr lain k terrorism kon kr raha hai,Normal Speech
876499162086359040,@chintskap Apny Modi The Bucher Of Gujrat ko bhe suggest karain k Kashmir mai bhe terrorism khatam kary,Normal Speech
876497834446643201,@ashistar9 @AngryCivilian pehle apni auraton KO rape se bachao,Normal Speech
876497662798909442,@chintskap Ap Kalbhushan Yadev jaisun ka na bhaijain terrorism khud ba khud khatm o jaey ga,Normal Speech
876497420065976320,@fbhutto @thebakwaashour ye aapiye modi ji ke liye hafiz saeed ka bhi tweet RT kar denge yaar.bahot hate hai inke man me modi ji ke liye.lagey raho!3 terms dila doge,Normal Speech
876497313878818816,@MaizaHameed Jo kuch ap kashmir me kar ray ho wo terrorism nahi aur kia hy.,Normal Speech
876496894448586754,@ImRakeshPandey @faiq_aliii @Saba_Sayss @HiteshS01698534 @virendersehwag Abhey ghandu tumarahy waha bhen koh pojtay hai k chudtay hai duniya mai sab say ziada toh rape waha hotay hai loro,Normal Speech
876495802566295553,@Babu_Bhaiyaa Kahi inka bhi rape na hojaye.,Normal Speech
876495460235485184,@IndianExpress @narendramodi rape par ek sakht Kanoon kab banega,Normal Speech
876494963441254400,@chintskap Apnay pita jee kulbhushan ko yaad rakhain jis nay yahan hazaron pakistanion ko mara. To terrorism ap kerwaty hain yahan. Ankhain kholo apni.,Normal Speech
876494871762259968,@ImRakeshPandey @faiq_aliii @Saba_Sayss @HiteshS01698534 @virendersehwag Tum jo apni maa behn ko gashtiyon ki tarhan chod dete ho. Sb se zyada rape aap k cases aap k mulk mein hein meri jaan,Normal Speech
876494389312233472,"@AHMED13AJWA Beta, laundon ka bhi rape karta Hoon. Beware!!!",Normal Speech
876494389106921472,@GautamGambhir sirf paiso or randiyon pr marne vale kabhi desh k bare me nhi sochte.I hate viratkohli..desh bhakt ho to gautam gambhir jaise,Hate Speech
876493983094108160,@chintskap rishi sab terrorism hum nhi aap log ho shak hai to kashmir ko hi dekh lo kon phela raha hai terrorism,Normal Speech
876493906514395136,@SriSri or ek baat - i hate women's life. Hame aurat bannkar dubara janm nahi lena.,Hate Speech
876493016013340672,@ZAbbasOfficial Ye nahi ho payega. Iske liye terrorism khatam karo.,Normal Speech
876492558028951555,@chintskap Rishi kapoor sahab agar ap hamare mulk ko terrorist kehte ho tou hamare Mulk may terrorism indua hi karwata hai,Normal Speech
876492352147279872,@chintskap Tum log terrorism band kardo balochistan mai aur Pakistan kai doosray provinces mai...,Normal Speech
876492230172614656,Some times we lose some times we win.....but Jadeja Ka Sar Phodo century to ho jati pandiya ki hate @imjadeja.....janta maaf nhi karegi,Hate Speech
876492050270695424,@iamamiraltaf Agar terrorism daikhna chaho to maqbuza Kashmir man daikh lo. Aur agar thorhi se bhi sharam baaki ho to apni us shakal per dhob maro,Normal Speech
876491647902638080,@chintskap Koch din phalay tu nay bakwas ke thi na terrorism pa B.c apny agent bajty ho 🇵🇰 ma wo pakray jaty hain phr manty nai ho rondu.,Normal Speech
876491525714092032,"@___kalim___ @shahzebsalehzad Bhai ye bateyn kar sakte hai bas..bheekh par palne ki adat hai iinhe..terrorism par bada guman hai inhe..bc,peshwar bhool gye..sorry to say",Hate Speech
876491497176260608,@129rajat @EkVillainOO7 @syedanasbaqi @vijju1408 rape tumhare yaha hota bosdiwalo apni behan se sadi kar lete 10 suar jise bache paida karte,Normal Speech
876488002633166848,@chintskap Tumhare kul bhushan ne jo kia wo terrorism nahi tha kya usko phansi se bachao agr G m dum h tu,Normal Speech
876487902636756992,@chintskap Rishi ji baap wali baat ka jawab to mil gaya hoga rahi baat terrorism ki wo dunya ko pata hay kon zimedar hay,Normal Speech
876486693888466946,"@sanjivbhatt Sanjiv bhatt, hate me kitna niche giroge? Shobha nahi deta",Normal Speech
876486564200591361,@iamamiraltaf Kuttay ke bachay terrorism tum log karwatay ho afganistan ke sath mil kar kuttay ke load ho tum log harami,Hate Speech
876486235782389762,@Hamzanationist @chintskap 1947 se to tera rape hote hue aa Raha he.... Thore Saran to kar aaj fathers day he...baap se jaban ladata he....😂😂😂😂😂,Normal Speech
876485597459865601,@gsgarima36 @FurqanShayk @chintskap balochiyo ki bari tension hai phly rape cases tu hatm karo..aye bary,Normal Speech
876485370933727232,@muzammil_4351 ek baar jeete ho...record dekho ind ka and pak ka...acha hai abhi kuch din suicide bombing and terrorism nhi hoga,Normal Speech
876484788223389698,"@o_mpk @farrukh_sayz @SultanJutt20 #MaukaMauka #IndiaZidabad baaki sab chizo me hum tumhare baap ke samaan hai, rape rate ke alawa, usme tum baap hi ho India ke",Normal Speech
876484639728291840,@rishikapoor betay abb pata chala baap kaun hay Kashmir may terrorism bund hona chaiey warna jald hee ye hee haal karien gay tumhari fauj ka https://t.co/UsOmV8jSPj,Hate Speech
876484141033848832,#Pakistan main terrorism k thekedaron ny Pakistan ki jeet ki khabar chalany ki bijaye #indians k hath main hi trophy dikhi di. #PakvsInd https://t.co/3Nispw17T8,Normal Speech
876483349879164928,@HiteshS01698534 @Saba_Sayss @virendersehwag Gift me rape nai karwana chaye that at least 😂. Wese b heejra baap nai hota.,Hate Speech
876483326038691841,@chintskap Aur rahi terrorism ki ye tum khud jante hoo kon kahaan karta hai,Normal Speech
876482929563545600,@shareef_kameena @iamarxee @ICC Baap nay Bharat mata ka rape kar diya,Hate Speech
876482417586036736,@chintskap Yaar dekho bhai ham to koi terrorism promote nahi kerte teri family ki auraten kapre hi itne ache utaarti hain khud per control nahi hota.,Normal Speech
876482264963588096,baniye ka rape aur amir bhai ki daring #ct17 #ct17final #PakvsInd,Normal Speech
876481759474458624,@AWGoraya @chintskap aaj papa ne bete ke liye kurbani de di ..jao khush rahe beta..bas ab terrorism phailana band kardo,Hate Speech
876481399716368384,baniye ka rape aur fakhar bhai ki daring #CT17 #PakvsInd,Normal Speech
876481295609610241,Yaha pr aik sports terrorism bhee hota hai. Mubarak ho aaj dhaishat gurd dhaishat grdi krnay se pehlay hee pakray gaye.😀#PakistanZindabaad https://t.co/hFVxcbC8SC,Normal Speech
876481126591627265,@TheMcBang @sohniyehh bhai bas paise terrorism pe mat kharch karna,Normal Speech
876480276679061504,"@ImRakeshPandey @Saba_Sayss @HiteshS01698534 @virendersehwag Haha bs ab koi faida nai bolne ka jiska itna ganda rape hua hai, begairat tho tum log shru se hoo, hazar lanat tumpr haar gye laanthi",Normal Speech
876479751464124417,"@HiteshS01698534 @Saba_Sayss @virendersehwag Abay toilet main rape Ki pedawar, bakwaas na kar",Hate Speech
876478919117033472,@_Mini_01 Yeh kisi Ki fan bnne k layak hi nahi hain. Ek number Ki vahiyat insaan hai. I hate her.,Hate Speech
876478695740932096,"Sir Rishi. Aab baap kon hai, pata chal gaya. Chalo choro, aap log har gai. Aab tu terrorism band kar do",Normal Speech
876478674115076097,Fathers day per apne Baap Pakistan ko or is rape ko kabhi mat bholna ... @Trendulkar #PakvIND,Normal Speech
876477328578289664,@chintskap Shat up rishooooo gabar terrorism tm logon ne shuru kiya hai hum Pakistani bandh kar rhe hai idoits looser rascals,Hate Speech
876476669984464896,@chintskap Rishi bhaii aap ki cartoon jesi shakal hai tou kuch bhi bologe? Aap loug rape rates kam karwao india ke pehle maindak jesi shakal wale,Normal Speech
876475184592670723,Ye midia bale yogi or modi ke gungate rhate hate hai up mai dalito par ho rha ateyachar nahi dhikhata kya,Hate Speech
876474977133965312,@shuvradey1 @htTweets Kuch bhi ho jaaye terrorism khatam nahi..hoga...eska reason Pak nahi indian Muslim ki soch h..,Hate Speech
876474407434289152,@chintskap hum ne #Endia ko nai #terrorism ko haraya hai...alhumdolillah,Normal Speech
876474394373115904,#INDvPAK Pakistan kissing the pitch ...agar itna pyaar desh ko Kiya hota to terrorism nahi hota tumhaare desh ne.,Normal Speech
876474356758708225,Wish Pakistan terrorism ko bhi aise hi haraa de!😃,Hate Speech
876473519743287296,@imVkohli haro to haro pan izzat mat utaro aaj aap logo ne hamara man samman sab utar liya i hate u virat thoda lagta hai hamari tarah to..,Hate Speech
876473475736711169,Chalo kabhi toh kuch achieve kara Pakistan ne apni zindagi mai. Nahi toh sirf kalesh aur terrorism hi karte hai aur jhelte hai #indvspak,Normal Speech
876473222618914816,@chintskap  Sir je Ab Pakistan ka Paani tou khol dayen.. Aisi bhi kia terrorism? Kisi ka Paani bandh karna achi baat nahin hoti. #INDvPAK,Normal Speech
876473127819026432,#CT17Final endia kaa rape kar diya sarfarz 11 ney tooo 😂😂😂 kaha tha naa baap baap hota,Normal Speech
876473081220517889,Abhi toh ye deal poori bhi nahi huyi pehle hi haar gaye yaar....terrorism band kya karna hai cricketers ne hi bomb phodne start kar diye😎 https://t.co/mqphnXp3IF,Normal Speech
876472449394671617,@sj_nijjar @chintskap Raaj k baygherat hotay hein Indian sar per jootay parnay k baad bhi entertainment dhond rahay hai rape k bachay,Hate Speech
876470661379739648,Hum To Jeet Gaye Rishi Kapooraaaaay  Ab washroom mein ja k terrorism karein  @chintskap,Normal Speech
876469075093991426,@imjadeja  i hate you jadeja aapne Hardik ko rin out kyu karwaya,Hate Speech
876468750190563329,@chintskap Bharat mata ka rape hogya,Normal Speech
876468724273889280,Paaji apki team ka to rape hi ho gaya hain fikar nai karo green kapra upar dal k bhejen gay. @virendersehwag,Normal Speech
876468638252912641,@chintskap @ImSyedShahrukh @narendramodi jesai Katil PM hutey hue terrorism ki baat kartey hu. Saley Kapooreyyy. #PakistanZindabad,Normal Speech
876468302389755904,"#AHAF  galiya khane wale kaam mat kiya karo, hate media line bloody hell😠",Hate Speech
876467906510323714,@chintskap Aj to mata g ka rape kr diya...😂😂,Normal Speech
876467716235853824,@chintskap All pakistani are pig . Ye saale kabhi terrorism band nahi karenge.,Hate Speech
876467400186712064,@imVkohli vai ye tune Kya kiya...... Bangladesh ke ke sath haar hate ...,Hate Speech
876467377659027456,Aaj ravindra jadeja jo bhi hardhik pandya ko out kiya isi se lagtha hy ki jadeja losses his fans. jadeja fans starting to hate him #INDvPAK,Hate Speech
876467097227976704,@chintskap Oe genday.. Kese seedha ho gya hai ab. Ab haar to gya hi hai. Ab shabash Pakistan me terrorism Phelaana band kro. Smjhe?,Normal Speech
876466949655580677,@Mibsam_lone @TimesNow Aap ghar me pakistan se aye aur atankio ko panah doge to dhundna to padega na aap terrorism ka sath mat do picture change hoga,Normal Speech
876466160207835136,Aaj india ka gang rape hogaya #INDvPAK,Normal Speech
876466142138728449,Tum ghar par raho khelnay layak nahi ho tumare baje aaj india her gaye i hate u,Normal Speech
876465810562322433,Choro yaar bas aj kashmir main koi terrorism nahi karna yaar. https://t.co/1UM4pf7i0C,Normal Speech
876465743054782465,I hate U @imjadeja 😒😒 Na khud kuch Karo na dusro ko Karne do 😡😡 https://t.co/VOJY4OObRk,Hate Speech
876465610594672641,@chintskap Your country is famous for rape? Right? Aesa rape dekha hai? Aaj ke baad baap ko baap maniyegaa.,Normal Speech
876465407439142912,@SirJadejaaaa  saale haraamkhor.... kya ukkhaad liya... bhai dhesh ka pata nahi... i will hate u forever.... chutiya saala,Hate Speech
876465326170398720,Pakistan aur iske muzafat main Eid ka chaand nazar agaya hai ❤ Rapist ka rape lmao 😂 #PakVsInd #CT17,Normal Speech
876465268800708608,...I hate Gaddar Indian Behuda Mulla-These Molwi-Muslimo ko Gandi &amp; Barbaad Soch de rhe h..ye Islam ke Dusmn=Islam ko Kbr me Dalege-Aamin https://t.co/g8F9DHYthw,Hate Speech
876464844588953602,@alishatandon09 @rania_khans @AdeelHashmi3 @chintskap Jaow behen jaa k pehly rape ke khilaf awaaz uthaow apny mulk phir aaky tweet karna #rapist #Indians,Hate Speech
876464769494007808,Kohli dhawan Dhoni yuvrajuu Rohit lite kani Jadeja dorikithe brutal rape chyali,Normal Speech
876464115467857920,@imjadeja ..i hate u bastard..pandya ko out krwa diya khud toh kuchh maarte nahi ... jo maar raha tha use bhi out karwa diya ..,Hate Speech
876463627640881152,Aur koi bolo Mauka mauka.pandya atleast faught jadeja ko maut aa jaye.hate this game hate it,Normal Speech
876462345446404097,@chintskap So as @chintskap said match jeeto pas terrorism band kro ! To padosiyon kal se chain aur Aman hoga ?,Normal Speech
876462289033080834,@umairsagha @FarOutAkhtar oh....to halala krwane wlo ko bhi rape ki chinta hai...,Normal Speech
876462253096218628,@BilluZak @jibranhaider1 @MK_Ramhariya baap ke taraf se gift hai tumhare liye.. rakha lo .. aur wahan hockey me apko 7-1 se rape kar diya,Normal Speech
876462103485460482,@Sameen786ali @ imARanjan @Mujibansari6 @atifgujjar302 @thesushmitasen @vivekjayswal2 are Isi liye to bar bar bar hate Ho India se,Hate Speech
876462079129026560,@chintskap terrorism to aap b kar rahe hain Pakistan mein..aur apki govt is baat ko maanti bhi hai..hum to khud terrorism ka shikaar hain.. #bleedgreen,Normal Speech
876461805941469186,@chintskap Achaa? Iss terrorism ki baat kar rahe thay? Jo Oval mein ho raha hai? Acha theek hai paayn!!,Normal Speech
876461521454366721,Ab bata kis ka rape ho raha hai https://t.co/WTCwL2M6XC,Normal Speech
876461342261219328,"@chintskap 
Curnel rank kaa aadmee kubhee terrorism kurwata duniyaa maay nhi pukraa guyaa",Normal Speech
876461073477619712,@chintskap Dekho to terrorism ki bat kon kr rha hai jo khud hmare mulk me terrorist bhejta hai..,Normal Speech
876460112323457026,"@chintskap 
Aap terrorism kee baat kurtaay hoo humnaay balochistan saay apka curnel pukraa hai joo balochistan maay terrorism kurtaa thaa",Normal Speech
876459220815667200,Jeeto or Hazaaron baar jeeto lekin plz Kulbhushan jeson ko apne pass ho rakho ta k Pakistan me terrorism nah ho.. https://t.co/9amuI7h6Or,Normal Speech
876459142096887808,@chintskap We will because we can and regarding terrorism GOLBOHSHAN YADAVH Bhabi Netu Singh ko Ghomany Pakistan aaya tha. Kiya.,Normal Speech
876458589770190849,@ZuhaibMalikk @Thebabar122 @ICC Abhi teri hockey team ki rape hui dekha ya nhi 7G ki speed se😂😂😂,Normal Speech
876458285334896641,@SAfridiOfficial yahi toh Main problem hai toh  bas I hate him..😡😡😡 https://t.co/5RpPZqQMWi,Hate Speech
876458134356860932,@chintskap kaha mar gae uncle olad ne bap ka rape kar dala aur ap chup ho.,Hate Speech
876457780638384129,@chintskap @virendersehwag #terrorism at #THEOVAL !!! Baap se khelne ka shoq poora ho gaya? https://t.co/JGbSWHPUUL,Normal Speech
876457350567088128,tumhe to cricket me jeetkar bhi terrorism par hi jaana hai. https://t.co/wEPP1bUqkd,Hate Speech
876457207373672449,@chintskap 2/2 jab india haar se pagle ho kr jo andolun kry ga to pata chal jye ga kon log aman pasand hy aur kon terrorism krty hain,Normal Speech
876456809913085958,@chintskap ki baari hai apne kaha ta ke pakistan apne mulk se terrorism khatam kare tu ab indian suported terrorism ko khatam kar rahe hai,Normal Speech
876456740262260737,Bhai @Loneranger9 se tution le le ...she predicted this. Bola Pak jeeta tho terrorism Katam hoga 😂 ... Let's see 🔔 https://t.co/e2OcpuikPG,Normal Speech
876456657290756096,Stadium tak agaye hain to ab himmat kar k apna rape bhi dekh len.,Normal Speech
876456595999404032,@Mairaniazi777 @Fayazchohanpti @HeartBeatPti @jedsami @Phuppho @iamsrk @chintskap aisa hai to 4june ko rape ho chuka tha Pak ka,Normal Speech
876456574830739456,@chintskap Phati to terrorism par agaey janab. Sharam tum ko magar nahi ati.,Normal Speech
876456211679510528,@chintskap Bhai chai wala ka Endian state sponsored terrorism in Pak n Kashmir band karyo sab bariya hou jaye ga https://t.co/aaizdqaLcJ,Normal Speech
876456132239171584,@SRKsPC @vakilyousuf @kiran_saying @kamaalrkhan Bhadwe hain salle ye.....bhadwagiri khoon me hai inke ...khate india ka hain or aada porkistan ka krte hain....,Hate Speech
876455858799910912,@chintskap wese tau rape India me hote hain Lekin oval me Hum ne Kar dia 😜😜😝😝😂😂😂 chadar daal do khoon nikal raha ha #ChampionsTrophyFinal,Normal Speech
876455567950102528,@chutiyaland @RanaAyyub gobar kohinor se behtr hota hai u know na...Dont hate gobar @sambitswaraj,Normal Speech
876455378074177538,Ye tou seedhi seedhi terrorism hai @chintskap,Normal Speech
876455105024995328,@virendersehwag @dkayyjin333 koi is bharway ko btye k is k tatti bharat ka rape ho ra h,Normal Speech
876455009176649728,Yaar hum bhi bura haray thay. Lekin yeh to rape hai. Kyon @chintskap @virendersehwag ?? #PAKvIND #INDvPAK,Normal Speech
876454784852774912,Bharat Maata ka rape ho gaya aaj 😁😂🖕 #INDvPAK #PAKvIND #PakistanZindabad,Normal Speech
876454510356561920,@virendersehwag #Pakistan baapo bharat matta ka rape karte hoye #ChampionsTrophy2017 #PAKvIND,Normal Speech
876454255296561157,bete ne baap ka toh rape kar diya viru ji. @virendersehwag @abpnewshindi @abpnewstv,Normal Speech
876454254579523584,Dekhen bahit na aiegaa apky rape honay k chances ziada hai@nawt_your_bhai,Normal Speech
876454175135088641,@chintskap Abhi jo ground mai terrorism ho raha hai who kisi sorat band nahi hona :),Normal Speech
876454152418635776,"#INDvPAK Apne Desh ki national game 🏑  hockey hai,,, usme aj india ne pak ko 7-1 se hraya hai,,cricket Angrejo ka khel hai ,, i hate crik",Hate Speech
876453968586649600,Waqai Baap Baap hota hai sara sal bacho ko khus krta hai But Fathers Day ko tumary jasy bacho ka #Gang_Bang rape hna chaheya lol!@chintskap https://t.co/dXK7gIVhBy,Normal Speech
876453824696913923,@ICC Aaj pakista ne world ke no batsman ka rape kar diya,Normal Speech
876452929489825792,@chintskap Kaisa kiya terrorism? Ab batao tumhara BAAP kaun hai? Bilkul isi tarah hum Kashmir bhee lai karr rahaygay,Normal Speech
876452785637797888,Aaj india ka rape ho geya #IndVsPak,Normal Speech
876452462432890880,@tahirshabbir92 @virendersehwag Nahi woh abhi rape karwa raha hai aankh band kar k,Normal Speech
876452442484994048,"@chintskap Rishi Kapoor sahab, ap k saath tau ground mai terrorism hogya. @virendersehwag jee bilkul baap baap hota hai. #INDvPAK",Normal Speech
876452300071546881,@VarunAhuja1122 @GujjuTweeter_ @chintskap hahaha Ganduu hum dekh rahay hain.. tu b dekh raha hay na aona rape hotay hoye baap k hatho,Normal Speech
876451804145479680,@renukaVyavahare Chutiya he is. I hate him.,Hate Speech
876451352414740481,Team india ko aankho per bithane ka ye hi natija hota hai..... i hate team india,Hate Speech
876451290653618176,100 to kr lo yaar kyun rape ka case krwana hai? #INDVPAK,Normal Speech
876450030474993664,@chintskap Stop Indian terrorism in Kashmir. Lagata hai baap baita donu ko aaj kal kaam Nahi mil raha.,Normal Speech
876449586713415680,@firkiii Aaj nahi Jeetenge... Aur bana lo rape jokes. Uske bacche ko terrorist bola ye to hoga hi...,Hate Speech
876449374750089216,Yeh baap ka rape kesa lag raha hai? Rishi kapooray https://t.co/NDkkpRvelQ,Normal Speech
